text,label,language_tag
එන්න ඉන්න අයට කිය ගානෙ දෙන්න පොරොන්දු උනාද දන්නැ නෙ,0,sinhala
සෙට් උනා පලො වස්ල මට එක කටට මගේ එවගෙන්ම උන් කෙලියා මගේ කටට #TweetlikeUnfollowNangi (2/2),0,sinhala
මං කැත වුණාට මගේ කොල්ලා ලස්සනයි,0,sinhala
", මොකකුද බන් මේ කුහක යක්කු,ඒ කාලේ අර මල් මල් ජංගි ඇදපු ගූ රාජ් කිව්ව ජෙප්පො කොන්ඩෙ රැවුල් වවං ඉන්න නාන් නැති සෙට් එකක් කියලා දැන් රාජපක්ෂ පිලිකන්නේ ඉඳුල් හෝදන උන් කියනවා ජෙප්පො පොෂ් වැඩීලූ,යකෝ හරියට එකක් කියහංකෝ",1,sinhala
ඔබාමාගේ බල්ලා පැහැරගන්න කුමන්ත්‍රණය කරයි පුද්ගලයෙක් අත් අඩංගුවට. ඇප නොදෙයි !!!... URL,0,sinhala
තු නොදකින් තොගෙ පඩික්කම් මුඛය,1,sinhala
"මේ කාලකන්නි රෝග ලක්ශන ඔක්කොම හන්ගගෙන ඉස්පිරිතාලවලට ගිහිල්ලා, ඒ ඉන්න වැඩකරන මිනිස්සු ටික අමාරුවේ දානවා.... ඊට පස්සෙ නිකන් ලෙඩකටවත් බෙහෙතක් කරන්න දොස්තර කෙනෙල් නැති වෙනව. මේ සක්කිලි නිසා රටක් අමාරුවේ...",1,sinhala
අනේ මේ පයිය.කට වහන් හිටු,1,sinhala
ගොනෙක් උනා කියලා උම්බෑ කියන්න එපා බුරු පුතානෝ... තවුසෙ වගේ ගොන් හරක් කියන දේවල් අහන්නේ තවුසෙ වගේම බුරුවො...ඒ රණවිරුවෝ ඇහුවේ වගකීමක් ගන්න පුළුවන් මනුස්සයෙක් කියන දේ...දැන් වැලක් කපන වලලියන්...,1,sinhala
මාත් Repeat ටෞකන්ඩ කරන්නෙ නෑ මේ පාර...හුත්ත,1,sinhala
ඉස්සෙල්ලා ආවෙ බිත්තරෙද කුකුලාද කියලා ගොන් ප්‍ර්ශ්න අහලා #අවදානවැස්සියෙක් වෙන්න එපා..,1,sinhala
ප්‍රතිපත්ති තියෙන්නේ මිනිස්සු රවට්ටන්න..,0,sinhala
මේ තියෙන්නේ ගොං තම්බීන්ගේ සංහිඳියාවේ තරම.. ඕකලා ඔක්කොම එකයි පර හැත්ත.. :19 views,1,sinhala
"බුබුලුගෙන් නෙමෙයි බන්, උබෙන් තමයි ගොන් කතා අහගන්න වෙන්නෙ. කට ඇරියොත් අනාතයිනේ ඉතින්",1,sinhala
ඇඟ බේරා ගැනිමේ කලාව.... කොම්ෂන් සභා පත් කිරීමයි.,0,sinhala
පොන්න සජී ගෙවල් බෙදන විදිය URL,1,sinhala
"ටහුඩු, ගමේ foodcity එකේ කැශියර් ඉන්න කෙල්ලො ටික මල් චීත්තෙයි කහ පාට හැට්ටෙයි ඇදන් ඉන්නේ...",0,sinhala
කාලෙකින් හිරු එකේ රන්ගන කරන 'මේක පුදුම ලෝකයක්' බැලුන. මූන් මේ පැය බාගෙට බොරු 10 ක් විතර විද්‍යාත්මක ඇත්ත වගේ රස කර කර කිවුව. පවු දන්නැති අහින්සක මිනිස්සු හරි හොද educational වැඩසටහනක් කියල හිතාගෙන බලනව ඇති. ගොන් #හිරු #හිරුtv,0,sinhala
මේ නාවලපිටයේ ඉන්න පට්ට හොරෙක්. නුවර ටවුමේ ඉස්කෝල හදන්නේ මෙයාගේ අම්මගේ අප්පා ගේ බූදලෙන් ද දන්නේ නෑ නේද? තියෙන ඉස්කෝලත් වැඩිවෙලා නගරයෙන් පිටට ගෙනියන්න ප්ලෑන් හදද්දි මේ වගේ පිංගුත්තරයෝ කොහෙන් හරි ඇවිත් නුවරම කන්න හදනවා.,1,sinhala
#SMDayAfterParty ගිහින් ඇවිත් ගල් මුසලයා වගේ දවසම නිදාගෙන දැන් නින්ද යන්නේ නැහැ යකෝ,0,sinhala
අපි දැන් මුගේ පම්පෝරි අහන්න ඕනේද?යකෝ අපේම මිනිස්සු 321 මැරුණා.දැන්ද තෝ නින්දෙන් ඇහැරිලා වගේ ආරක්ෂක අංශ වෙනස් කරලා ඒවා ශක්තිමත් කරන්න යන්නේ.අනේ තෝ ගිහින් කුඹරක් කොටාගෙන පොලොන්නරුවට වේලා හිටපන්,1,sinhala
"හීනයක් දැක්කා , පරණ #Crush එකත් එක්ක පහන්තුඩාව බලන්න යනවා . වැඩි දුරක් යන්න හම්බවුනේ නැ ගමේ කොල්ලෝ ටිකක් ඇවිල්ලා තඩි පොලු පාරවල් දෙකක් ගැහුවා . බුදු අම්මෝ කියාගෙන දිය ඇල්ලට පැන්නා . තාමත් රිදෙනවා ඇදෙන බිමට පැනලා කොන්ද ඇනිච්ච එක .",0,sinhala
මොකක්ද පකෝ කරේ..මගෙ නමත් තියාගෙන ගම කෑවනේ අපරාදේ චන්දිගේ විකට් එක,1,sinhala
සීලාවතුර නා/සෙබළු තිදෙනකුට පහරදී සෙබලෙක් හිරකරයි බේරාගත්තෙ නීතිමය පියවර නොගන්න පොරොන්දුව මතය නොදකින් URL via,0,sinhala
වමෙන් කාලා වමෙන් පුක සෝදන උන් අත උස්සපන් බලන්න?,1,sinhala
මේවට හිනාවෙන්න ඔලුව පිටිපස්සෙනුත් කටක් ඕනෙ. URL,0,sinhala
පිස්සු පූසව බලන්න ඕනේ youtube එකේ,0,sinhala
හෙළ කරුමේ කරන්න හැදුවේ ඕක තමා.. කාළකණ්නි පක්සෙට බුද්ධාගමේ පදනමක් තියනවාය කියලා විහිළුවටවත් කියන්න එපා වල් පරයෝ.. URL,1,sinhala
අඩො බොලාට නින්දෙන් හුස්ම ගන්න අමතක වෙන ලෙඩේ තියනවද. සමහර දවසට මා ඇහැරෙනව හුස්ම හිර වෙලා. :/ :( සිරා බන්. .,0,sinhala
කොටු වුන එක හොදයි,0,sinhala
අද නම් මහ කරුම දවසක් බෝල් කරා wicket දෙකයි Bat කරා බොල දෙකයි,0,sinhala
කොච්චර කලකිරුනත් උඹල ගැන නම් විස්වාසය ඉතාම අඩුයි. අලුත් නායකයෙක් එක්ක ආවොත් පොඩි චාන්ස් එකක් තියේවි!,0,sinhala
තෝ මැරිස සෙරමිකා,1,sinhala
"පල්ලි වලින් කඩු හොයාගද්දි, කඩු එක්ක මුස්ලිම් උන් අත්අඩංගුවට ගද්දි කටයි පුකයි වහගෙන හිටපු පොන්න වේසිගෙ පුතාල දැන් එනව කඩු වලින් මාලු කපනව කියාගෙන. මේව දකිද්දි නම් ඇඟේ මාලු නටනව ඇත්තමයි අම්මගෙ රෙද්දෙ සහජීවනේ කියල දෙකක් කියල දාන්න. තොපි මොක්කුද?",1,sinhala
මිනිස්සු වැටි වැටී හරි කොළඹ ආවේ මේ දේශද්‍රෝහී කාළකණ්නි පරගැති නිවට අවජාතක ආණ්ඩුවට විරෝධය පාන්න... තව ටිකකින් මහින්ද මහත්තයාම ඇවිත් විමල් වීරවංශ මැතිතුමා උපවාසයේ යෙදිලා ඉද්දී දුන්නා වගේ තමන්ගෙ අතින්ම මේ මනුස්සයාට වතුර එකක් දීලා නැගිට්ටුවාම බොලාට... URL,0,sinhala
අපිව සෝ සුසුමෙ ගිල්වන්නෙ නැතිව පුලුවන් ඉක්මනට වරෙන් අම්මාාා ලංකාවට පුදුම පාලුවකින් ඉන්නෙ අපි..හිටං ගොන් කථා අහන්නැතිව මැටි වැඩ දකින්නැතිව,0,sinhala
ඒවා ඇවිත් නෑ... මීට ටික දොහොකට කලින් නම් තිබුණා..... ඒත් ඒවා වික්කා .... හෙන කරදර ඒවා,0,sinhala
හැම තප්පරයකම යන්න පුලුවන් උපරිම වටේ ගිහින්.. අන්තිමට තාත්තා තමයි මගේ ලෝකෙ වීරයා කියල අප්පට හැමනෙන පට්ට වේසියෝ... ඉන්න රටක් මේක...,1,sinhala
අඩෝ පට්ට යකෝ.. වැරදි හදාගෙන ... මේ පොඩි කාලෙන් ඇගත් හදාගෙන,0,sinhala
මේවා එවලා තියෙන්නේ Fairway Holdings අයිතිකරු වන හේමක අල්විස් ට. මේ අහිල්ලා උගේ සාමාන්‍ය Amsterdam shipment එක. මේ සැරේ මාට්ටු. අවුරු ගණනාවක් කිසි ප්‍රස්නයක් නැතුව මුගේ බඩු කස්ටම් එකෙන් ගෙදරටම එවුවා. #lka #SriLanka,0,sinhala
"පට්ට බැල්ලි, ගහනව තොට වැලි තෝ මගෙ විශ් එක දැක්කෙ නෑනේද?",1,sinhala
"""මගේ හිතට ගොඩාක්ම අමාරු මගෙත් එක්ක එකටම හිටපු එයාල දුක් විඳිනව දැක්කාමයි"" සසරේ දුක පසක් කරමින්, අපායට ගිහින් ආව පුද්ගලයෙක් කියන කතාව - Hell URL",0,sinhala
විහිලු දන්නේ නැති පොන්න චීත්ත ඉන්නවනමි පුක නොදී දැන්ම Unfriend වෙලා පලයල්⁣ලා — feeling angry,1,sinhala
"අනේ නන්දේ.., තමුසේ ජාතික ආරක්ෂාව ගැන හූනු බිජ්ජක්වත් දනී නම් නයි මුගටි රටවල් දෙකක් තමන්ගේ වත්තේ රෙද්ද අස්සේ දා ගනීද? -වරාය වෘත්තීය සමිතියකින් නන්දසේනට ලියුමක් lankaenews.com LEN - | If Gotabhaya knew even a what about National security, would two sniper...",1,sinhala
විකට් ගනින් යකෝ .. තොපි ගෙදර යන්නද හදන්නේ .. ඒ දර්මේ අන්කල් .. ඇගිල්ල උස්සපන් යකොව් මොකේට හරි .. #CWC15 #AUSvIND,1,sinhala
යන්නේ කොහෙද මල්ලේ පොල් වගේ නේ නිව්ස් එක,0,sinhala
මෙයාලා දන්නේ නෑ ෆ්‍රෙන් ඒවා අර sky එකට වතුර පුරවන් යන හුජ්ජ කොල්ලා දැකල වත් නෑ ඒවා Sukiya · 10 Mar 2018 Smoking kills රිද්ම අයියා එක්ක ගහපු එක,1,sinhala
ඒ කියන්නෙ මෙිිගොල්ලන්ට වැරදි කරන්න පුලුවන් දඩුවම් දෙන්න බෑ.මාර trade unoin ඔිියි මෙිිවා.,0,sinhala
ඇය නලවනකොට බඩුව වගේ yo yo,1,sinhala
අපේ ඔෆිස් එකේ ඉන්න ගෑනුන්ට පිස්සු බන්. රෙද්ද,0,sinhala
ඒක ඇත්‍ත. නමුත් යථාර්තයනම් ඕක වෙන්නෙ නැහැ. විශේෂයෙන් private sector එකෙ Customer service ලේබලයෙන් කරන්නේ තම සෙවකයන් බිල්ලට දි යටිකුට්ටු ආකාරයෙන් ලාබ ලැබිමයි.,0,sinhala
", මේ මලයො මොකො කියන්නේ උසට සරිලන කතක් හොයලා දෙමුද නදිස් අන්කල් දෑන් හෙන නාකිත් එක්ක නේ",1,sinhala
තෝ කවුද යකෝ පියුමිට පරට්ටි කියන්න . වේසාවි,1,sinhala
වැස්සේ බදුල්ලේ පාරේ තඩි වෑන් එකක් ගෙනියනම එකම මදැයී..මාව පාස් කරන්න..,0,sinhala
"අන්ඩුවට තෙරෙන්නෙ නැතී හැටි, කිසිම හදවතක් නැති ආන්ඩුවක්,",0,sinhala
"එකෙක් ඉන්නවා,ඌ හිතන් ඉන්නේ ෆේස්බුක් එකේ හැම hiking event එකටම interesting දැම්මම පට්ට ට්‍රැවල් පොර කියලා වැදියාආආආආන්",1,sinhala
හොදම කාලකණ්ණි සම්මානය Goes to සසී හන්සමාලී,1,sinhala
"අවස්ථා වාදී, උරෝ කැකුණ තලනකොට නටන හබන් කුකුලෝ දැකල නැද්ද? ඔන්න බලා ගන්න. පහුගිය චන්දෙදි ලැබුන මොලේ මාන්දම් වෙන පරාජයෙන් පස්සේ නැවත සුපුරුදු ධාර්ශනික බඩගෝස්තරවාදය වපුරන ලොවෙත් නැති සමාජවාදය.#නොදකින්,#lka,#jvp,#SriLanka DailyMirror · 11 Apr 2018 JVP to launch massive protest campaign for pay hike URL",1,sinhala
කෝ මේ සිරිසේන හොඳ නෑ කියපු අය...,0,sinhala
බයි සෙට් එක දැන් ෆෝම් වෙන්නෙ සිරිසේන රනිල් සය්ටම් ගෙනාව වගේ..ඒකාලෙම ස්ටෑන්ඩඩ් ෆේල් කියල ඕ ලබ්බ වැහුවනම් ලමයි අනාථ වෙන් නෑනේ..,1,sinhala
ඔය සංගමේ කියන්නේ අර යසිරු කියන කොලු පැටියා අටවා ගත්ත හොර සංගමේද? අනේ යකෝ.. ඌට උපාධිය ඉවර කරන්න කියපං මුලින්ම,0,sinhala
නීතියක් නැති රට... ඉන්දියන් එවුන් නම් සක්කිලි.. ගෑණියෙක් අහු උනාම බල්ලොන්ටත් අන්තයි.. තුහ්.. තිරිසන්නු..,0,sinhala
ආ.. පට්ට ඩීපී ඇ...,0,sinhala
"අවුරුදු ගානක් මේ දෙන්නා අතරේ සම්බන්ධයක් ඇතිකරන්න උත්සාහා කරලා බැරිවුන තැන කේන්ති ගිය අධිපති දෙවියා, මේ දෙන්නාට සාප කලා… මේ දෙන්නාම අපායට යන්න ඕනේ කියලා… “ “අනේ..!” “දිව්‍යලෝකේ අය අපාය කියන්නේ අපේ මේ මනුස්ස ලෝකයට…""",0,sinhala
නාකි ජනතාව හයෙන් එකකට වගෙ අමාරු වෙනව කිව්ව එක ඇත්ත වගෙ කොවිඩ් හැදුන පාර්ලිමේන්තු කාන්ඩෙන් පවිත්‍ර නෝනා 6 වෙනියා නේද,0,sinhala
ඔයා දන්නවනෙ ඉතින් ඩාලින් අපි හොඳ ළමයි කියලා,0,sinhala
"කැමති කෙනෙක් ඉන්නවනම් ඔය දෙකෙන් මොකක් ඇන්දත් කමක් නැහැ. ගෑනුන්ට බඩු කෑල්ල කියලා කියන සමාජය වෙනස් කරනවා මිසක්, හැම ගෑනියෙක්ටම ලෝගුව පොරවන එක නෙමේ කරන්න ඕනේ. මොන ඇඳුම ඇන්දත් බඩුව කියලා සමච්චල් කරනවානම් ගාන අහනවනම් ඒක කාන්තා හිංසනය. උන්ට එරෙහිව නීතිමය පියවර ගන්න ඕනේ.",0,sinhala
යහපාලනයට කඩේ ගිය පර හැත්ත අද කියන කතා අහනකොට අපිට නෙමෙයි කතිරේ ගහපු තොපිම් හිතලා බලපල්ලා #lka #SriLanka #SriLankan,1,sinhala
අඹුව වැන්දඹුව බඩුව.... උඹ ඇයව ගෙනාවෙ උඹෙ ආදර අඹුව කරලා...... උඹ ඇයව දලා කොහෙටද යන්න ගියේ වැන්දඹුව කරලා...... තනියෙන් ජිවිතේ ගැට ගහන්න දගලද්දි ගමෙ වුන් කිවා ඇයට බඩුව කියලා.... උඹලා හැමොම නම් ගම් ගොඩක් දිලා දැන් ඇයම දන්නේ නැ ඇය කවුද කියලා.....,0,sinhala
ඉතිරි නඩු වලිනුත් නිදහස් වෙයි,0,sinhala
"සල්ලි වලට වගේම උන් තමන්ගේ දක්ශකමෙන් නෙමෙයි ටීම් එකේ එල්ලිලා ඉන්නේ, දේසපාලුවන්ගෙයි කෝච්ගෙයි පුක පස්සෙ ගිහිනුයි. ඉතින් කොහෙද මැච් දිනන්නේ",1,sinhala
උලමා සභාවෙන් අහලම කරනවද?,0,sinhala
ලයිකා බැල්ලිව හදට යැව්වා වගෙ මෝටිවේශනල් ඉස්පීකර්ලත් හෙන අවදානම් මිශන් වලට යවන්න ඕන.. ඕකුන්ගෙ සෝබන අර්ථකතන නැතුව අපිට ඕන විදියට අපෙ ජීවිත ගෙනියන්න පුළුවන් උන දවසට ලෝකෙ ගොඩක් ලස්සන වෙයි..,0,sinhala
එහෙනම් ෆොන්සේකට අරක දෙන්න ඔයා කියන දේ ඔප්පු කරලම පෙන්නන්න.,0,sinhala
එතකොට ටුවිටරේ කැත කෙල්ලෝ ඇත්තෙම නැතිද...?,1,sinhala
මෙහෙමත් ලොකයක්.රටවල් කිහිපයක බල අරගලයට අහින්සක මිනිස්සු මැරුනා.,0,sinhala
උඹලා වගේ සංකර බල්ලන්ට / බැල්ලියන්ට / නපුන්සකයින්ට නිදහස් මන්දිරයේ පිරිත් කියන කොට අසහනේ බව අපි දන්නවා ප්‍රේතයින්ගෙ ආණ්ඩුව තියෙන කාලෙ දෙසැම්බර් 31 රෑ 10 වෙනකොට කාළකණ්නි ලයිට් නිවනවා. ජනවාරි පලවෙනිදා එලිවෙනකොට නිදහස් චතුරශ්‍රෙ ඉන්න ආස මිනිස්සුන්ව පන්න ගන්න මළ පෙරේත හැත්ත!,1,sinhala
මම කිව්වෙත් ඒ ලබ්බ ගැනම තමා. අනික ඕවා කොහෙද කැනඩාවේ සපුමල්. ඔයාගේ එකවුන්ට් එක ෆේක් කියලා ඔයා ඒම වෙන්න ඕන නෑනේ නේ,0,sinhala
"පාදඩයා, වහාම මූට විරැද්ධව හාමුදුරුවෝ නැගිටින්නේ නැත්තේ ඇයි, මේ පාදඩ එවැලිංජකන් බල්ලා කෝමද බුදුන් වහන්සේට සමාන කරන්නේ, සිංහලයොත්, හාමුදුරුවෝත් ඔක්කොම පොන්නයෝ කියලයි මම හිතන්නේ, පව් සිංහල බෞද්ධයා.",1,sinhala
"රෑ එළිවෙනකං ක්ලබ්ගානේ බිබී ඇවිදින දික්වැල්ලයයි, නාකි හේරයි නොහිටින්න මැච් දිනයි මේං කියලා.",0,sinhala
උබ ආප්ප පාවාදීමක් කලොත් තොට අපි එලව එළවා දෙනවා.... උබ සෙල්ලම් කරන්නේ මේ ලංකාවේ හදවත සමග,0,sinhala
බැල්ලි කිව්වටම තරහ යන්නෙ නෑ මුලට විශේශන පදයක් දාන්න ඕන.,1,sinhala
"මං ගිහින් ඉවරයි බං, උඔ හොයන් පලයන්",0,sinhala
අඩො මචං වයි බන්ග් දෙවන්ත පීස් එකපාර මා මරන්න ⒶⓈⓣⓡⓐ ツ · 21 Apr 2021,0,sinhala
පොන්න කාලකන්ණියෙක්. ඕකට වෙන දේ බලන්නකො දවසක.,1,sinhala
"බොරු කාරයන් මාධ්‍ය වලට ඇවිත් කෝරෝනා වලට බෙහෙත් තියනවලු එයාල ගාව, ඒවා මාධ්‍ය වේසියෝ උඩ දාලා පෙන්වා අහිංසක ජනතාව ගොනාට අන්දන සක්කිලි මාධ්‍යක් ලංකාවේ තියෙන්නේ",1,sinhala
රටක් බේරගත්ත මනුස්සයෙක්ට අපහාස කරන රංජන් උබට හෙණ=න ගහපං තෝ පොන්නයෙක් උනාට මහින්ද රාජපක්ෂ කියන්නේ කව්ද කයලා බලන්න... URL,1,sinhala
රන්ජන්ගේ තවත් හඬ පටයක් නිකුත් වේ.. අසාම් අමීන්ගේ ස්වාධීන රෙද්ද ගැලවේ.. URL,1,sinhala
මේ වේස කොල්ලොත් එක්ක twitter ඉන්න බෑ,1,sinhala
සිංහල බහුජ්ජ ජන නායක මෙන්න යකෝ අර අමුතු ආගම්වලින් ආශිර්වාද ගන්නවා Muhammad Ariff · 8 Sep 2016 wonder what your hardline Buddhist monks would say about this? URL,1,sinhala
හුජ්ජ කෙල්ලොන්ට දන් කඩලා දීපූ ප්‍රියන්ත #Koombiyo,1,sinhala
"මෙන්න මේ පොන්න... පිස්සු හැදීගෙන එනවද කොහෙද, අමුම අපු කාලකන්නියෙක් හයිබ්‍රිඩ් උසාවියක්‌ පිහිටුවීමට කිසි ලෙස ඉඩ නොදිය යුතුයි අනුර කුමාර",1,sinhala
අනේ පල පකයෝ... මහ එකා මහ බැංකුව සුද්ද කරලා මීක් නැතුව ඉන්නවා... ඒවා හොයන්න කොන්ද පණ නැති තොපි කාලකන්නි අනුන්ගේ පුකේ ඇගිලි ගහන්න ගත්තා... රවීගේ ත් international තිබ්බේ. Sack කරපන්කො...,1,sinhala
උබලා බං මල් සින්දු අහන හුජ්ජ කොල්ලො නෙ බං URL,1,sinhala
ඕකා කට අරින්නේ මේ ආණ්ඩුවට මොකක්හරි සක්කිලි වැඩක් කරගන්න අමාරු වෙනකොට තමයි.,1,sinhala
කන්දෙ අයියගේ ගෙදර එහා පැත්තේ බැල්ලි පැටව් දාලා The following media includes potentially sensitive content. Change settings View,0,sinhala
පට්ට බැල්ලි ගහනව තොට වැලි. එහෙම බැරි උනොත් සීනි දාල වෙඩි තියනව කූඹි කාල මැරෙන්⁣ඩ,1,sinhala
ගස්වලින් හදන පේපර්ස් වල තමයි සල්ලි ප්රින්ට් කරන්නෙ අයිසෙ,0,sinhala
මොන හුත්තක්ද බන් අර රුසිරුවා මැසෙන්ජර් ස්ටෝරියේ දාල තියෙන්නෙ -_- බලල නැති එවුන් බලල බඩේ අමාරු එහෙම හදාගන්නව නෙවෙයි ඔන්න,1,sinhala
හෙන ගොන් පාට් බන් ඔන්න Page කාරයෝ ගහ ගන්නවා. අරු මුට බනිනවා මු අරුට බනිනවා. ඔක්කොටම පිස්සූ,1,sinhala
"ඉරානෙට ඩොලර් මි.250ක් ණයක් තියෙනව කලින් ගත්ත තෙල් වලට. අපිට දෙන්න $ නෑ. තිබුනත් ඇමරිකන් සම්බාධක නිසා ඉරානෙට ඩොලර් යවන්නත් බෑ. ඉරානෙ ලෝකෙ ලොකුම තේ ගැනුම් කරුවෙක්. ඩොලර් නැති, $250 million ණය තියෙන අපි තේ දීලා ඒ ණය පියවගන්න එක මාරම ගොන් වැඩක් නේද? #මුන්ට_පිස්සු",0,sinhala
", කැත එකෙක් හොඳයි වෙන එවුන් ටෝක් කරන්නේ නෑනේ එතකොට",0,sinhala
කොටි කටට ගොස් ත්‍රස්තයන් බියෙන් සලිත කළ මහසොහොන් බලකායේ ලුතිනන් කර්නල් ලලිත් ජයසිංහ විරුවා ගැන ඔබ නොදත් දේවල්... URL,0,sinhala
ගුරුවරු තමයි හොදටම කලේ.....,0,sinhala
වාහනේ යන්න එපා කියන එක අපිට තරහ යන දෙයක් උනාට ලිහිල් කරපු ගමන් රෙද්ද කරේ තියං එහෙ මෙහෙ යන්න බලං ඉන්න ගොං හැත්තක් ඉන්න රටකට ඔහොම එකක් තමා කරන්න ඕන.,1,sinhala
නතොං ගඟ... උඹ මිදෙනවා තව දවසින් දෙකෙන් වීදුරු සිත්තමක් මවාගන. මල්තුහින වැටෙනවා ගෙත්තමක් සේ ඒ මත. ගුමී නගරේ සකුරා ඉවුරේ මං හිතින් ඇවිදින් එතන උඹ දිහා බලනවා. උබ බලාපං හිමින් ගැහි ගැහී මම එතන ඉන්නවා. හැම සීත කාලෙකම මම එතන ඉන්නවා. මගෙ හිතින්,0,sinhala
අන්තවාදී සුභ පැතුම් අපිට අවශ්‍ය නැහැ .,0,sinhala
ඔව් සාස්තරයක් කියාගෙන යන්තරයක් විකුනගන.. පැකේජ් වලට පූජා තියාන ඉන්නැතුව.. කන්තෝරු බඩගාන කරුම ජීවිත,0,sinhala
ඉදන් ඩාලින්.ආයෙ 8ට ඉවරයි,0,sinhala
දැන්ද ආනයනය කරන ඒවා පරීක්ෂා කරන්න හදන්නෙ. මෙච්චර කල් කලේ නැත්ද?,0,sinhala
රටට රත්නත්තරේ පිහිටයි නොදකින් මේ දේසපාලනෙ....,1,sinhala
උබේ ට්වීට් නිකන් නෙලුම් මල් පිපෙයි . පුක කසයි වගේ . මුල කෑල්ල අග කෑල්ල ගැලපෙන් නෑ නෙ බං :-D,1,sinhala
අපි සියලු දෙනා මනුෂ්‍යත්වය වෙනුවෙන් පෙළගැසෙමු.,0,sinhala
ඇය උඹලගෙ බලය එදා පරබාහරන්ට පෙන්නුවේ නැත්තේ...?? අඩුකුලේ පර හැත්ත... Vikalpa · 26 Jun 2017 මේ ඔක්කොම අමතක කරලා දාලා මොන හය්යකින් ද අපේ ගම ඇතුලේ හමුදා මුලස්ථානයක් අලූතෙන් හැදුවේ?...URL #land #srilanka,1,sinhala
කඩේ ඉස්සරහිං.. කෙල්ලෙක් ගියා දැං 10 පාරක් විතර.. ආයි පාරක් ගියොත්.. ගහනව 119 එකට කෝල් එකක්...රෙද්ද ටවුකන්න .. එක්කො එන්න ඕනි කඩේට .. බල බල යන්නැතුව...,1,sinhala
මේ වෙන කව්‍රුත් නෙවෙයි අර යුරේනි කියන පට්ට බඩුව.... කොරියවට ඇවිත් හිටපු විදිහ... ඔයිට වඩා හොදයි සුවෝන් වත්තේ මාන්... URL,1,sinhala
2008 ද....යකෝ ඒ කාලේ අපි a/l මෙච්චර කල් හිතන් හිටියේ අපිටත් වඩා නාකි උන්දලා කියලා...,0,sinhala
තෝ හෙන ගඳ බල්ලෙක්?,1,sinhala
"ඔව් ඇවිල්ලා නාකි මැන්ටල් අයියලා දෙන්නගෙයි, මෝඩ මොංගල් බූරු මල්ලිලා දෙන්නගෙයි වලු කඩං කන්න තමයි ඉතුරුවෙලා තියෙන්නේ",1,sinhala
එල එල.. අඩො අනිත් අයට ඇඬෙන්න උඹ අඬපන් ඇහ්.. මගේ මරණෙට අඩන්න කවුරුත් නැති වෙයි මං හිතන්නේ..,0,sinhala
පට්ට කෑල්ල නේ :P,0,sinhala
ලයිසන් අරක්කු බිව්වට අවුලක් නැද්ද උන්න්හේ....!!!!,0,sinhala
බෙල්ලේ අසනීපෙ හොද උන එකම ලොකු දෙයක් නේහ්.... නීතියේ ආධිපත්‍ය කණගාටුයි මිත්රවරැනි......,0,sinhala
ලංකාවෙ ඉන්න එවුන් හිතන් ඉන්නෙ අපි වගේ එවුන් රට ඉන්නෙ හෙන පෝසත් නිසා කියල. ලංකාවෙ ඉදල හරියට කන්න අදින්න තරම්වත් සල්ලි නැති දුප්පතෙක් නිසානෙ වෙන රටකට ගිහින් ඉන්නෙ පකෝ. ඒක උන්ට තේරෙන් නෑ. හිතන් ඉන්නෙ මං ඉන්නෙ රට මං පෝසත් කියල... යෝ..යෝ... #බොබී,1,sinhala
කවුරුත් තාම මේ කතාව බොරු කියන්නේ නෑනේ.... එහෙනම් සරත් වීරසේකර මහත්තයට එරෙහිව හෝ ඒ පුවත්පතට එරෙහිව නීතිමය ක්‍රියාමාර්ග ගන්න පුලුවන්නේ.... ඒ කියන්නේ මේ ජරමර අස්සේ මුං හෙමීට ඒ වැඩේ කරනවා. සක්කිලි UNP හැත්‍ත.... පර සුද්දන්ට ඉපදුන අවජාතකයෝ...,1,sinhala
ටෞඩු. අර බස් එකේ යනකොට ගෑණුංගෙ හැට්ටෙ අස්සට අත දාන්නෙ ගෑණිගෙ වලත්ත කමට කිව්ව එකා අද රෙද්ද අස්සට සරුපයෙක් දාගෙන නේද. හරි ආතල් යකෝ ඌ නම්.,1,sinhala
අරුන්ට 5000/ අමතකයි.... මුන්ට කොවිඩ් අමතකයි.....,0,sinhala
සමහර මිනිස්සුන්ට මන් කැමතියි . හැබැයි උන්ගේ දේශපාලන ලොරි ටෝක්ස් මට පේන්න බෑ ලබ්බ,0,sinhala
හානියේ අලාභය විතරක් අය කරල මදි. මාස 6ක්වත් පාර්ලිමේන්තුව තහනම් කරන්න. තවද මීලඟ පාර්ලිමේන්තුවට තරඟ වැදීමට තහනම් කරන්න. එතකොට තමයි ජනතා නියෝජිතයන් පාර්ලිමේන්තුවේ පිස්සු කෙලීම නතර කරයි. #CoupLK #ConstitutionalCrisisSriLanka #ImpeachSirisena,0,sinhala
"තොපිලා වගේ පොන්නයෝ ඉන්දා තමයි මේ රටට කෙලවලා තියෙන්නේ,",1,sinhala
"Type ""තෝ මහ කරුමයක්!"" 1",1,sinhala
ඇයි ඉතින් ලොවම මවිත වෙන්නෙ,0,sinhala
* මන් * කියන කෑල්ල අයින් කලා,0,sinhala
"මෙන්න අර ජපානේ ණය වලට පස්සෙ තව එකක්, retweet කරපල්ලා උඩදාගෙන. Economic reforms ලබ්බ තමයි #lka Sri Lanka Tweet · 4 Jun 2016 International Monetary Fund (IMF) approved 1.5 billion Dollar Loan to Sri Lanka as a support country’s Economic reforms #Lka #SriLanka #News",1,sinhala
