text,label,language_tag
2017 end la than thalaivar solluvaru,0,tanglish
Innoru nadigar mela visuvasatha kaata THALALAIYA  ennda dislike panni asingapaduthuringa #THALADAWW,1,tanglish
Wow super simran 90s kids like pannunga....,0,tanglish
Thala nenga vethalam & veram maripadam yedunga thala,0,tanglish
Wow 100k likes bring it to 150k likes,0,tanglish
Siva karthikeyan fans hit like here,0,tanglish
Vera level mass mass ajithkumar,0,tanglish
Like From Kkdi Dhanush fans Club,0,tanglish
Appo Kabalieee... Na Nerupuda  Eppo robot na chitti 2.O version,1,tanglish
Marana mass thala last dialogue vera level,0,tanglish
Enna da kekka Bekka short film ah appidiyei copy adichirukengalei da🤭🤭,1,tanglish
All thala fans comments pannunga..100k comments varanum,0,tanglish
loosungala. ipadhan jaadhi veri konjam konjama koranjutu varudhu. Neenga enda thirumba jaadhi koodhi nu varinga. Unga jaadhi ah vachu mayirava pudunga poringa. Support intercaste marriage  love jaadhi pathu vara koodadhu da maatu moolaingala,1,tanglish
KV Anand + Suriya+ mohanlal+ arya+ samuthirakani+boman Irani+ sayesha+ Chirag Jani+Harris jayaraj,0,tanglish
Mavane kola gantile irukken kollama vidamatten🤗 Thalaivaa,1,tanglish
Trailer mairu madiri iruku.kandipa flop tha,1,tanglish
Dei.....96 la na arasiyalukku varuvadhu urudhi nu rajini sonnaaraa....otha neengalaam kindal panra alavukku avar aaittaaru....,1,tanglish
End scene is epic.. Namba PM eh bangama kalaikra ooru ithula Rajini eh kalaika kudatha.. Athu unma thaneh. Ithuku en ponguranganu nu therila,1,tanglish
3.7k dislike katharalas 🤣🤣🤣 Konjam OthingiruOdi PathingiruVarathu ThalaivaruPetta Paraak,1,tanglish
Ovovru dialogue summa therika vittutinga thala mohan g... Super broo,0,tanglish
Semma i am waiting sk anna fans,0,tanglish
Dai ammava kaata sonna annebelle bommaiya kaatureenga🤣,1,tanglish
Vijay Sethupathi fans Marana Waiting Petta,0,tanglish
Podu Thakida Thakida..    ThaLa Vera Level.......ThaLa Fans Lam Like Ah Norukongooooo....!!!!,0,tanglish
1:58 vera level idhu 96 u,0,tanglish
Enna bha Pei Padam ah..Enna pa ipo la Thideerunuh ulla peiya kooti vaarenga..,0,tanglish
Tharumaaru Hit .... Ennamaa iruku Pullarikuthu.....BGM...Vera Level nu solrathu vida #VERITHANAMAN,0,tanglish
Oruthar mela viswasam katrakaga..inoruthar en asingam paduthrenga,0,tanglish
yarra yarra ivan oora keta theriyum va varla va varla va  bhairava,0,tanglish
Innoru national award vangama poga mattanga polaye???,1,tanglish
Simbu  n Jyothika Wil score much...,0,tanglish
"Vera level thala. .. Acting, slang, roooooommmmmmmmmbbbaaaaaaaaaaaaa aarvama iruka thala. .. Padam paakurathuku",0,tanglish
Vanniyar Dhevar kavudar Nadar yathavar ellaame gethu thaan movie marana waiting Thaliva,0,tanglish
Farmers oda varumaya kaati Ella movie layum kalla kattunga da. Thuu....,1,tanglish
Jai... Vijay Sethu pathi Jai.... Chiranjeevaa.... Syeraa... Narasimha Reddy Syeraa.... Vijay pandya,0,tanglish
Enna frndz trailer views update aagamatikathu...nane 20 time pathuten...yellorum adichu thooki millions kanakka views therikka vidunga...,0,tanglish
Enna da ithu seriyal mathiri iruku,0,tanglish
Mahesh Babu and thala Ajith mutual fans hit like,0,tanglish
"SUPER,EXELENT I'M WAITING VIJAY NA.3 BIG HEART FOR MY FAVOURATE HERO,IM YOUR BIG FAN",0,tanglish
Thala Harris music.. ko maadhiri oru music kedacha nalla irukkum,0,tanglish
Kadaisila namma thalaivara bangama vachi senjitinga. Sirappu miga sirappu.....,1,tanglish
Ade Kappaaaa Pichu Pichu Noruki Noruki Vittiga Pa🤣🤣,0,tanglish
Ooommaalllyyyyy  oootthhhhaaa  verrraaa level,0,tanglish
Emma pa padamei PUBG ILLA GTA MAARI IRRUKUM POLA,0,tanglish
unnam yaar yaar laam thoogama trailer paathutu irukinga like pannuga,0,tanglish
Daii ungaluku Ajith Vijay thavira Vera evanum theriyathada in padam trailarku avnaga padatha ean da copy poduringa yosinga da puthusa ethavathu chiiiii....thiii,1,tanglish
13 minutes 62k like world record,0,tanglish
Mannu ponnu nu pona varsham devaratam nu oru mokka vanchu ipo indha talinga thookitu varaanunga...theatre kedaikudhaa nu papooom da daai,1,tanglish
Die heart fan of dhanush. Love u thalaivaa.... Ummmaaaaa... Padam vera levela eruka pothu...... Tq thalaivaaaa..........,0,tanglish
Sema trailer aa Vera level.. Padam inu yepdi erukum frnds.... Yethir parkum.... Veera vanniyar yelaru cmt panuga,0,tanglish
"16 Milion+ views with 851k likes for n remake movie ,its huge...",0,tanglish
wAITING FOR S3 rELEASE <3 <3  love u Suriya <3,0,tanglish
mari chamy  i like ajith kumar,0,tanglish
Ipa enna Panna porom THALAIVAR:Sweet sapuda porom Vera level🤣🤣,0,tanglish
Blue satta..ithuku mattum nee negative comment kuduthaaaaa...neee manushane illaaa.. .,1,tanglish
endha Maari paithieyammmak!!!! erukkura vangha thann. endha naatukku vanum..!!!!! naa kalaikkila .....!!!!!yenna !!!!!!!! naaa apppadi!!!!!!!!,0,tanglish
Trailer link ah  Therinjavanga ellarukum share pannunga fans,0,tanglish
Super man and Batman movie Mari iruku,1,tanglish
Versatile suriya fans like here,0,tanglish
"Asuran,pariyerum Perumal, maaveran Kittu movie la avangala nallavangala kaamichanga... Ella caste layum nallavan kettavan irukkan. Best wishes Mohan anna.. apdiye pazhaya vannarapettai part 2 seekram edunga... Waiting",0,tanglish
Trailer pakka vandhavunga like pottu ponga papom,0,tanglish
Bro idhu kakkabekka short film madhiri irukki,0,tanglish
What a man chiyan 53 age Partha apdiye iruku any way waiting,0,tanglish
Thalaivar sema massss intha pongal Thalaivar pongal,0,tanglish
"Intha padai pothumaa..? Innum konjam venumaa?  Me= nee thirunthavea maattiyaadaa.,",1,tanglish
Dai naan Thalapathy fan da...Yenda ipdi bayamuruthiringaSathiyama solren intha padam Bigil ukku tough kudukkum pola,1,tanglish
Thala lawyer aa pakka marana waiting,0,tanglish
Ith thanneyalle ithrem kaalam aayt nammal kand kond nikunnath,1,tanglish
Shortfilm semaya erukum 100 times pathuruken last advice vera level ..,0,tanglish
Maass suriya as cute suriya in 0.42 Vera level,0,tanglish
Mass petta pongal .....  1995 Batcha Pongal   2019 Petta Pongal,0,tanglish
i am sure its gonaaaaaaaaaaaaaaa to be           hiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiittttttttttttttttt!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,tanglish
vaitherichal pudicha vijay fans ellarayum serupala adikanum pangaaligala,1,tanglish
Gommala...Ending Vera level da deii  #GetRajinified,0,tanglish
kola Gand la erukan nanum THALAIVAR movikaga  ....neenga,1,tanglish
ella...enanum ...intha...ndaka kathalal pennai...pethavanukku.than .vali therium......madravanukkalla......,0,tanglish
Cheetah Siva  thevdia mavan Ella Hollywood padathayum copy adikiraan thevdia paya.......ootha intha pundavegam padatha kondu poi Shalini  pundaila ootungada.........,1,tanglish
Ultimate tala   vera level sir neenga,0,tanglish
0:57 Allu sillu la sedharuu!!!!  Vani Bhojan Entry da!!,0,tanglish
Iyaiyoo enthalaivana kalaikurangalay  but ok nallairruku trailer,0,tanglish
"Tamil Suriya fans like ,, Telugu fans comment",0,tanglish
dai poatta kunjikala nenga evalavu than dislike poattalum. enga kitta nerunga mudiyathu da devuku?????ka la... nanga epavume gethu da... mudincha mothi paru illa vediga parunga da anilskala....,1,tanglish
Felt like a 90's mass Tamil movies style,0,tanglish
Rajini sir Shankar and akshay Kumar sir hat's off vyara level,0,tanglish
"Ippa than konjam jaathi veri illama konjam ellarum natpa palagi varanga,  athukulla jaathi veriya thundra mathiri oru padam..",0,tanglish
"Ennadaa Innum Like pannunga, comment pannnga nu evenum picha edukka varalaye nu nenachen... Tha vantaanuga illa.",1,tanglish
Our super hero siva anna forever,0,tanglish
Let's make it 1 million likes..,0,tanglish
love y thalaiva........ epo vara pora thalaiva,0,tanglish
Isai Thalaivaa Bgm U1 stunning,0,tanglish
2019 deepavaliku #thala fans ku #thaladeepavali #kaithi than,0,tanglish
8millon views mass thalaaa  #NEVER EVER GIVEUP,0,tanglish
Face set agala nitya menon is ok padam.....???,0,tanglish
Power rangers fans hit like ..90$ kids,0,tanglish
Dislike pannavanga last dialogue kelunga Sir,1,tanglish
fun panranga.. fun trailer 🤣 directer siva 🤣🤣,0,tanglish
U1 BGM Vera leavel solravanga like podunga,0,tanglish
Thala ellaa dialogkum sema mass ah iruku,0,tanglish
Summa athiruthulla... thalaivar semma mass... Reloaded 2.0 ha..ha..haaaaaaaa...,0,tanglish
sangathamizhan nu solllittu aprm ena maiiruku vijaya production mela hindi font varuthu.... karr thoooo.. echaa baadu,1,tanglish
Indha aarya tholla thanga mudiyala pa...,0,tanglish
Thala pola verummmaaaa da sappypathy vgay ma -hahaha,0,tanglish
Verl level surya annan.. love you..,0,tanglish
"Like potutu dhan trailer start pannanum bro,idhu namma thala film",0,tanglish
yenda ajith padadha pathu mp3 copy adickiringq,1,tanglish
Thalaivaaaa..! ippa Enna panna porom?? Sweet sapda porom...!,0,tanglish
"Telugu, hindi, kannada teaser eppo release?",0,tanglish
1 million likes on wait pannuravanga oru hi sollunga..,0,tanglish
"korey kullan surya fans thazhe  konacha cmnts ittathu kandu , ninakonnum vere pani illeda ........... theri iragiyappolum neeyoke ithu thanna paranjath ........ KULLAN SURYAYUM FANSUM onnu poda #$#@#$@ , THIS TEASER DEDICATED TO ALL SURYA FANS, kandu padikada.. DEEPAWALI FIREWORK IS SPONCERED BY ALL SURYA MOVIES.... VIJAY ANNAN VERE LEVEL DAAAAAA",1,tanglish
"1st #NKP  movie ponum Marana Waiting  (#ThalaAjith movie ) nxt #comali movie ku ponum,  nice trailer ya nallarkum nu ninaikuran",0,tanglish
Chiyan vikram fans  Hit like bgm likers,0,tanglish
Visvasam trailer pathatu vanthavanga one like podunga..,0,tanglish
looks like pawan kalyan in AP politics,0,tanglish
Vera level Surya veriyan likes here,0,tanglish
Thalaiva vera vera vera leval. Pakka mass ..get rajinified,0,tanglish
Tamil Nadu fans react noku......padam avuday potti..... Fans expressions kandal chiri varum......chumma aalukalay pattikkan valip adichitt karyamilla Anna......Tamil natilum ippo nerathaya suryan udikunathu.....pooo,0,tanglish
vjijay  annna alwysssss cuteeee  not bad good,0,tanglish
dislike pottavaga yellam ratham kakki tha savanuga,0,tanglish
"Ipoo dhan da thala,thala maari irukaaru",0,tanglish
Surya Anna vera level mass look's....,0,tanglish
Ithu 96 yaare ematuringe... Semme semme... 🤣🤣🤣🤣 (2050 le kuude ithu dialogue ta),0,tanglish
Thaa trailer eh ivalo kevalama iruku,1,tanglish
Kekka bekka short film mathiri iruku,0,tanglish
Thamizhaga varalatril mudhal muraiya anaithu samuga makkalum command il possitive review koduthulanar,0,tanglish
oh my godddddddddddddddddd..... what a what a wonderful,0,tanglish
I from Karnataka m Vikrams fan,0,tanglish
same prob for me for u hit lik 🤞,0,tanglish
Wow Sayesha saigal and Surya super,0,tanglish
Ennamo antha Kabali Teaser 465k Likes aamah  Enna Nanba Ready.ah,1,tanglish
I am from Tamil nadu but I love Kannada movies kirik party next avene sriman Narayana,0,tanglish
Varalam va va va.... Reverse pakuringala da....,1,tanglish
Tharaamaaa Movie Athulaa yanthaa oru Matruuu Karuthum ilaiii Athuu Mattum uruthii,0,tanglish
Undhan thanambikaiku thalai vanagupavargal naangal # thala da,0,tanglish
disliker are anti-modi Indians.. .. hahahahahaa,1,tanglish
na yaar fan'um illa...intha movie la nanbane villain pola??? koodave irunthu drogam pannuvan pola..apo nalla tha irukum,0,tanglish
Padathai release pannuga kondada naga thayara erukom,0,tanglish
90s kits Ku oru sema treat,0,tanglish
1:22 thala fans be like  2:24 thalapathy fans be like  sariii athukum ithukum sariya pochi🤷‍,0,tanglish
Padam super rajini sir karthick sir unga padam semma sir,0,tanglish
Waiting la aah veriyaguthu epa da padam varum,1,tanglish
Raatchasan maathiri bgm irukkuma vera level la irukkum,1,tanglish
Vedha 2.0 fans hit like 🤟,1,tanglish
Anna movie eppatha release pannuvinga. Sekkiram sollunga. Engalala wait panna mudila....,0,tanglish
Marana waiting  surya anna  movie,0,tanglish
"Pongalukku  Sirappana, Tharamana, Mass entertainer flim",0,tanglish
I am Thalapathi Fan but i like ajith,0,tanglish
padam nala ila nee setha da mavane,1,tanglish
Ennada bomma padam mathire irukku enna kandravi anim ithu,1,tanglish
Ethana peru ethu maari padathula ajith nadikanum nu nenaikuriga?,1,tanglish
ivvoro characters ku important kuduthu script write pani 60 vayasu mela oruthar film eduthu erukaru na avaru cinema va evvoro love pani erukaru namba understand pannanum..mani sir the legend,0,tanglish
"Trending   No 1, - India, Qatar, Bahrain UAE No6 - Srilanka ,  No8- Singapore",0,tanglish
Dai Ithu 96 Yara yematha pakra Attakasam,0,tanglish
2.5k dislikes.... O .....a yaruda neegala,1,tanglish
Vanniya thevidiya pasangala Potta pasangala aruthuduven,1,tanglish
Ennada puratchi thalaiviya kaaata sonna Deepa babyma va kaatringa,1,tanglish
1994 1995 kids like it ..best in d world,0,tanglish
Ennoda channel layum konjam paarunga please,0,tanglish
Enka Anne velayutham Anne Mari Vara mudiyyuma,1,tanglish
Evanachu pondatti kolandha kutinga sentiment kintimentnu vandha apdiye oodi poiru...semma gandla iruken... All the best by thalapathy veriyan,1,tanglish
Ada dei nama sambatha da dei,1,tanglish
Eh eh eh r and a new,0,tanglish
"AR Rahman copy cat, Tamil isaiyai kedutha devidiya payan.",1,tanglish
Aisa Lagta Hai pink ki copy hai ya movie,0,tanglish
Vaasu yaar adhu aiyo namma mind shruthi hassan pakkam podhe,1,tanglish
Thumb nail looks like asif ali,0,tanglish
1:17 enna da panni vechi irukkenga. Enga Thalapathiya ve kalaaichteengla 🤣🤣 Edit: 2:22 ada enga thala ya va kooda vittu vekkalaiya 🤣🤣,1,tanglish
Ivlo super aana song ku verum 17million views....antha mokka bigil paatuku avlo likes views..all thala fans likes and views adichu thookulama....,1,tanglish
Venniradai moorthy ya yaaru nadikura padathula??,0,tanglish
Like rekka.. Namma veetu Pillai .kuda vidalam.. Mass ah irukum,0,tanglish
@1:12 WTF Manu is doing in between Gandhi and Ambedkar,0,tanglish
Ayioooo mudela da punda yanna detu padom purela da 🤔🤔,1,tanglish
"Hip Hop...  #BGM Neevum enaku Ovoru naalum ,,  Fans smash the like button...",0,tanglish
arun vijay fans hit like,0,tanglish
"STR Anna Fan From  Bangalore.,,",0,tanglish
Paah samma well known dialogue well said padippa yaralayum thirida mudiyathu,0,tanglish
Bollywood ka bap Kon hai  Tollibood,0,tanglish
500k target locked make it,1,tanglish
Vikram's last dialogue is malay language !,0,tanglish
Edho malayala cinema patha madhiri irukku,1,tanglish
Trailer mudinjuduchenu feel pannuravanka like a thattunka....,0,tanglish
Thalaiva nee Vera level ago & cute,0,tanglish
Epdi da ungaluku Jayam ravi sir movie ku dislike poda manasu varuthu...  .... But jayam_ravi sir neega semmmmmmmaaaaa     Lots of love for you... Keep rocking sir & choose different scripts like this.,1,tanglish
vijay Fans  Fb la Haha poduvanga  Youtube laa Dislike pannuvangaa  vmi Order,1,tanglish
Raana bro ...Keka bekka shortfilm ye full script ah panitengala...,0,tanglish
Idhu yenna da Batman ku vandha sodhanai..,1,tanglish
Waiting for this movie..... #mass dialoge..... # yenagalukku mannu ponnu rendum onnu tha.....,0,tanglish
THALA 60 We want AR Rahman,0,tanglish
Yara ivan comedy piece angutu poda🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1,tanglish
Suriya is back hit like,0,tanglish
Vera Level  Look THALA 🥰,0,tanglish
VeRa LvL iruka PoGudhu paDam ThaLaiVar On FirE,0,tanglish
THALAIVA VERA LEVEL .......AS USUAL VERA LEVEL TEASER,0,tanglish
Trailer vara level mass yana tralier,0,tanglish
"Sila thala fans ku thalaye solli irukaru, semma.hatss of thala luv uuuuuuuuuuuu",0,tanglish
Simbu na semma...luv u simbhu anna...,0,tanglish
Podu thagida... Ayan kapuram  inda padam oru blockbuster film ah irukum Surya ku,0,tanglish
Thala na gethu.  Gethu na thala da,0,tanglish
Rajinikula expiry date mudinju over expiry akiruju,1,tanglish
Idhu enada arasiyal varudhu naadodigal 2 or uriyadi2va??,1,tanglish
Aadhi bro thalapathy ah kalachitu kadasiya thala eh um kaati equal panni thapichitinga smart act,0,tanglish
yaarda ithu ammakea vfx panna maari iruku,1,tanglish
Idhu oru short flim  yaru la pathu irukiga,0,tanglish
"Enna thalaivar acting la thookala erukku ,tharaman sambavam irukku pola pongalku",0,tanglish
Yaralaa 12:10 thungame  trailer 10m kage pathuttu erukinge,0,tanglish
yow kaithi pola movie ithuku apram vara never chance vera level movie,0,tanglish
Masssssss thalaiva  Surya Anna always maaaaaasssss,0,tanglish
THE best movie ever bigil is usless,1,tanglish
U1 veriyans kill the like button,0,tanglish
Yogi B Vaalga!! Malaysian Tamilan daaa!!,0,tanglish
2100 rajni in kalarai.. Arasiyal varathu urudhi...,0,tanglish
Kaithi 2 seekaram venum..... Awesome movie.... I watched in Hotstar,0,tanglish
Music start . 0.38  ilayaraja bgm vera level,0,tanglish
Annan kidukki Trailer Marana  Mass Annaa ummaaa waiting for December 16,0,tanglish
Bigil Left la poh ! Kaappaan Right la poh !,0,tanglish
Sema oru mamavalavan boys kuda ippo pesamatranga...katharal thodaratum.......serupala adicha Mari iruku Pola...all mamavalavan boys,1,tanglish
Yepadiyo ellam Tamilanum saathi perla Adichittu savungada .. Eppadikku Ungalal valum Ungalin Ejaman ... Pappan,1,tanglish
"Mannu ponnu ...appo methane, ethane,8 valli sallai yaru mannu",0,tanglish
Neathula irrunthu 100 times ku mela paathavunga like kodunga,0,tanglish
Go*aaala.... Vera level teaser kv aanand...welcome back,0,tanglish
Ena da toon toon aunty mari pani vachurukiga..,1,tanglish
Dhiravida kuttam nu sollikittu evanavathu vandhal avan oru ??????????,0,tanglish
Happada Oru vazhiya Siva and team thalaiya vitu poitanga,1,tanglish
Asuran trailer no 1 go nice,0,tanglish
samma samma  yenna fast aa pokuthu paa,0,tanglish
Awesome movie ...  From Kannadiga,0,tanglish
Entha Naya Irunthalum Sari(Thala_Thalaikku ).Aduthu Thanada .Thala The Mass.,1,tanglish
Tamil nadda thaniya pirippam Tora ntk,0,tanglish
Yanna panna kanna pudakana pand kanda panda,0,tanglish
Idhu summa trailer dhaamma... Main picture innum pakalaye...,0,tanglish
Trailer eh 4 mins ku iruku,0,tanglish
Rajani sir is back   pongal on bang.....🤘🤘🤘🤘🤘,0,tanglish
"VINTAGE DHANUSH  VINTAGE VETRIMAARAN VINTAGE GV PRAKASH   MARANA WAITING , GET READY NATIONAL AWARD JURY",0,tanglish
Trailer paathu emanthavanla naanu oruthan,1,tanglish
sandosh narayanan sir music theri ya podunga...Bharathan sir story nala edungaa al d best for Bairavaa team..Bgm pataya kilapungaaaaa..,0,tanglish
vasool mannan aa... yappa ippove producers loss kaatranga...indha padam vandha enna agudhe....suriya thalaiava neeye kapathu,1,tanglish
vijay fan. unkaluku manasatchiya ilayah? bhairava mokkai padathuku like podueathu ur wish. ethuku vivegamthu ku dislike podurinka?,1,tanglish
Enna sir ivlo azhaga vanthinga... Oru dialogue kooda pesama chumma thayya thakkanu sollitu poiteenga,1,tanglish
Kick in iy old skool hollywood movie. padathoda unofficial remake.old movie .oru padam kuda urupadiya edukka mattanga pola,1,tanglish
Padam  vera level la irukkum pola,1,tanglish
Siva naai kaga la pakala only for Action Arjun,1,tanglish
12K unlikes ? Aanda parambarai parithabangal hehe,1,tanglish
pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka,0,tanglish
Robo 3.0 ..... Hollywood range.lo undhi ......superr shankar,0,tanglish
"Nanum padipa eduthukalanu patha.Mandala yeramatengudhu, correct dhanush sir",1,tanglish
Naalaikku movie ah release panna mudiyatha??,1,tanglish
Sk Fan from Andhra pradesh hit like,0,tanglish
Viswasam Teaser vartum Nama Side la Irnthu Oru Sambavam Panuvom,1,tanglish
Konnar kothinga edutha movie ah athan ippidi irukku..,1,tanglish
Vivegam: 115c podda deiii Mersal: 300c mass daa,1,tanglish
"Ivaru vasool mannanaaa???,, mokka teaser",1,tanglish
Vijay sethupathi ma ma mass da....,0,tanglish
Sema trailer Ravi ... Finishing amazing .. nee kalakku Machi ella characterum unaku pakkava iruku ... Nee engaloda comali namma seyuvom ellorayum comali ...,1,tanglish
"Santhanam comedy na okay! Lead Hero na, just workout aagala... yaaru venumnalum nadikalam aana yaaru pakardhu? Heheheee",1,tanglish
Gv Praksha  music semaa pa,0,tanglish
Oru vela Shiva Kumar than Akshay Kumar ohhhh🤔🤔🤔,0,tanglish
"Ethukku ethellam..! Vvs,rajini murugan mari comedy movie pathuttu...! Entha movie pakka mudiuma.....?",1,tanglish
6 mio viewes in 5 days,0,tanglish
Dislikes podheruku orru group vaarum polleh......  Mother fuckers,1,tanglish
Sir plz realese telugu also sir plz plz,0,tanglish
SUPER STAR DANCE KING VIJAY'S BAIRAVA WILL GET GRAND SUCCESS,0,tanglish
Semma story ah irukkom Pola irukku,0,tanglish
2k kids rise your hands da,0,tanglish
Ppaaaa... PAKKA MASS TRAILER Love From KERALA,0,tanglish
Otha set agala da pooolu ajith,1,tanglish
Indha saniyana thavira vera heroine ungalukku kidaikkaliya,1,tanglish
Never vote for DMK... FU**G AD..,0,tanglish
ongalaku kadisi varaikum thupakki dan daww...adhunala dan vj kuda trailer kadaisile thupakki aa katraru...idhu kuda ongalaku puriyala....,1,tanglish
What a bgm.... Goosebumps ysr... Super... Suriya Vera level.. Genius Selva...,0,tanglish
Super neraya getup iruku Surya Anna mass,0,tanglish
Ada kadavulae🤦🤦🤦🤦 movie trailer nu paka vantha comments la full ivlo ah jaathi per la solitu irukanga 🤔 ethuku?????,0,tanglish
Dislike potta mutta muthevingaluku than thalayoda last dialogue...  Oruthan mela viswasam katta innoruthara enn asinga paduthireenga,1,tanglish
Podu thagida Petta Paraak  Kola Gaandla irukan,1,tanglish
Surya Anna vara vara vara leval  yuvan bgm Pakka masssssss,0,tanglish
vijay bairavaa teaser  is marna masssss,0,tanglish
Maasssssss Suriya Anna time da,0,tanglish
Nala vela nan kooda enga nala eduthu  etho jhansi rani rangeuku katiduvanunga nu bayantn.. Nala velaa,0,tanglish
"appada... kitta thatta 4,5 varusama oruthan kitta maatikittu saavadichaaru... ipothan konjam vithiyasama rasikira mathiri iruku... keep it up thala...",0,tanglish
Konjam purithu konjam puriyala.. But gud,0,tanglish
Sai Pallavi is not heroine material,1,tanglish
Jathi pakakudathunu solringa ana schools la jathi ketutha sethura athavidunga sc ku ellame free matha jathiku ya illa etha yaravadhu ketingala andhra yaulovo best,1,tanglish
S3 teaser tharu maru bairawa voda compare panna.s3 semma superooo super,0,tanglish
600K left for 16M views,0,tanglish
Adi Dhoolu Maamu... Thaarumaaru Style... First Time Paarthadhum Udambu Siluthuruchu... Vijay Rockz...,0,tanglish
Mass teaser..love u thalivaaa... engayoo eriaara vaasana varudhee hehe... allu ajith fans Ku adhigama irrukum haha lastly thalivar mass,1,tanglish
Itha ya unmayana veri thanaam Saavarthunalu sanda potu saavanu,1,tanglish
Thala da.... Tharu maru  thala thala tha.... Thala pola varuma...,0,tanglish
Thalapathy 64 ku wait pandravaga like poduga,0,tanglish
Manirathnam film na sound kekadhae aana idhula nalla kekudae,0,tanglish
STR  Ninga vaanga iam waiting,0,tanglish
Thalayada visvasam eppovamai thalaivaruku DHAn hope all friends,0,tanglish
Indhar hero edhu pannalum siripputhan varudhu... telugu herova pathu copy adichu appadiay nedikiradhu... vijay tamil herova kidaiyadhu telugu hero... pl. ivara poi adutha superstarnu solli andha perukku undana getha kuriakadhinga... rajini vijay ivanga rendu peruma inima edha character pannalum cinemala edu padadhu..  kabali flop... next bairava flop...,1,tanglish
Ohhhhhhhhh my goddddddddddd!!!! Thalaivaaaaaaaaaaaaaaaaaaaa WHAT A FIRE ON YOU,0,tanglish
hit like akshay kumar fan. i am big fan .,0,tanglish
enaya podano 90 s kid matu terium soldriga,0,tanglish
Inda padathukku peyar mathanumna enna veppinga🤔,1,tanglish
verithanam thalaivaaaa entha varudamum namba thaaaaa,0,tanglish
neraya neraya neraya neraya neraya neraya,0,tanglish
Hair style serious ah sagika mudila ... andha VIKKU irukkey ...,1,tanglish
"Movie 2nd time pathen semya iruku kalakitinga, karthi, lokesh, sam CS verithanam",0,tanglish
Ena thala solama kolama vanthutiga...... Vera level acting,0,tanglish
Superb.. thala mass... i am waiting...,0,tanglish
Inga neraya arivalikalukku teaserkum trailer kum different theriyama vaitherichala koovitu irukkanga,1,tanglish
Ennagda vilayaduringa  idhu pei kalandha football padama,0,tanglish
Vijay sethupathi ulla vandhu pottu pottunu podra scene 1.31 Maranama iruku,1,tanglish
"Story ku sema expectation irukku ! Ana last la en da Blade, krish, the dark knight moonuthaiyum bit adichirukkeenga.",1,tanglish
Oru vaarthaila review sollanum na ! Alagu!,0,tanglish
ayyo chance ah illa.. thalaivar acting pudusu pusa irukkupa... vera yaarukum indha madri settagadhu.... adi poli... merattitinga,0,tanglish
NGK:NANDHA GOPALAN KUMARAN MAKKAL NGK NU KUPPUDUVANGA VERITHANAM THALAIVAAA,0,tanglish
U1 bgm vere level solluravnge like podunge,0,tanglish
"now ajith pans Buy+Rava Mokka trolling & katharal ,, dukka deepavali pans",1,tanglish
surya mass mass mass mass mass mass super super super super,0,tanglish
Directoe oru saiko punda nadikan oru saiko punda,1,tanglish
Enna appa rangasthalam remake ha irukum pola,1,tanglish
Enna da bgm viswasam sayyal irukku,1,tanglish
Marana mass acting ... Vera level bgm .... Selva sir super ...,0,tanglish
Vera level entertainment.. big big waiting...,0,tanglish
Bagya lakshmi bumper dra movie hero ????,0,tanglish
kanga looks horrbile for amma role,1,tanglish
Chiyan vikram sir always MASS hero I m waiting kadaram kondan  movie,0,tanglish
ella ajith fans kum semma treat treat iruku 24...trailer bangam,1,tanglish
ENNADAAN TRENDING AAGAAM A SETTING PANNAALUM 29.5 M VIEWS AMAZING 40 HOURS SEMMA THALAIVAAAAAA  NAANGA ADIKUROME,0,tanglish
chiyan vikram I and Aprichit movie fans like 🤘🤘,0,tanglish
Tamil nada palaivanam aakitu.. India va superpower aaka poringaunmai,1,tanglish
Climax la Rajini ya ooti vaitangaa,1,tanglish
KOLAMASS TRAILER  WAITING FOR THE EXTRA ORDINARY PERFORMANCE OF DHANUSH & MANJU WARRIER,0,tanglish
Plz release in kannada also . Dub version,0,tanglish
Selvaraghavan + yuvan vera level sollava venum & surya also Vera level,0,tanglish
enna daw ethuku mattum  oluga likes views varuthu mersal song teaser Ku ipde varala yyy 🤔,1,tanglish
Thalaaaaa.  Super.  Bgm Vera level,0,tanglish
Sollitivara  puyal illa enga thala sollamavara sunami,0,tanglish
ellam avan seyal movie mariye iruku,1,tanglish
Evanuggada antha 9.4 k dislikes uh?!!!,1,tanglish
vera level panraru VJS. Neenga vaena oorukula pousa thiriyalam... aaanaaa en maaasssss theriyaaathulaaaaa,0,tanglish
Ellarum kaithi =like bigil=cmt. Than soldranuga thavira oru payanum trailer pathi pesa matranuva,1,tanglish
Oii ajith Un movie nalla ella,1,tanglish
"Naan arasijalukku varuvathu oruthu , hey ithu 1996 jara emathurinka",1,tanglish
Paaka thaana pora indha kaali oda aatatha Visvasam🤣🤣,0,tanglish
Prabu deva ol maanan nivethaku paduka pakuran,1,tanglish
Neraya neraya yethir pakurom padutola varuma,0,tanglish
"Surya intha mathiri  movie panatha masssssa irukum,  ayan mathiri irukum atha vidavum irukum",0,tanglish
